Sample,Time,Decoder,Ann Row,Ann Class,Value,
40382,2.019 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40408,2.020 s,Timing,Times,Time,1.150 ms (869.565 Hz),
40431,2.022 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40457,2.023 s,Timing,Times,Time,1.100 ms (909.091 Hz),
40479,2.024 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40505,2.025 s,Timing,Times,Time,1.150 ms (869.565 Hz),
40528,2.026 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40554,2.028 s,Timing,Times,Time,1.150 ms (869.565 Hz),
40577,2.029 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40603,2.030 s,Timing,Times,Time,2.900 ms (344.828 Hz),
40661,2.033 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40687,2.034 s,Timing,Times,Time,1.200 ms (833.333 Hz),
40711,2.036 s,Timing,Times,Time,1.350 ms (740.741 Hz),
40738,2.037 s,Timing,Times,Time,2.900 ms (344.828 Hz),
40796,2.040 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40822,2.041 s,Timing,Times,Time,1.150 ms (869.565 Hz),
40845,2.042 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40871,2.044 s,Timing,Times,Time,2.900 ms (344.828 Hz),
40929,2.046 s,Timing,Times,Time,1.300 ms (769.231 Hz),
40955,2.048 s,Timing,Times,Time,64.200 ms (15.576 Hz),
42239,2.112 s,Timing,Times,Time,2.700 ms (370.370 Hz),
42293,2.115 s,Timing,Times,Time,2.550 ms (392.157 Hz),
42344,2.117 s,Timing,Times,Time,1.350 ms (740.741 Hz),
42371,2.119 s,Timing,Times,Time,2.900 ms (344.828 Hz),
42429,2.121 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42455,2.123 s,Timing,Times,Time,1.150 ms (869.565 Hz),
42478,2.124 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42504,2.125 s,Timing,Times,Time,1.150 ms (869.565 Hz),
42527,2.126 s,Timing,Times,Time,1.250 ms (800.000 Hz),
42552,2.128 s,Timing,Times,Time,2.950 ms (338.983 Hz),
42611,2.131 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42637,2.132 s,Timing,Times,Time,2.900 ms (344.828 Hz),
42695,2.135 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42721,2.136 s,Timing,Times,Time,1.100 ms (909.091 Hz),
42743,2.137 s,Timing,Times,Time,1.350 ms (740.741 Hz),
42770,2.139 s,Timing,Times,Time,1.100 ms (909.091 Hz),
42792,2.140 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42818,2.141 s,Timing,Times,Time,1.150 ms (869.565 Hz),
42841,2.142 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42867,2.143 s,Timing,Times,Time,1.150 ms (869.565 Hz),
42890,2.144 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42916,2.146 s,Timing,Times,Time,1.150 ms (869.565 Hz),
42939,2.147 s,Timing,Times,Time,1.300 ms (769.231 Hz),
42965,2.148 s,Timing,Times,Time,1.100 ms (909.091 Hz),
42987,2.149 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43013,2.151 s,Timing,Times,Time,2.900 ms (344.828 Hz),
43071,2.154 s,Timing,Times,Time,1.350 ms (740.741 Hz),
43098,2.155 s,Timing,Times,Time,1.100 ms (909.091 Hz),
43120,2.156 s,Timing,Times,Time,1.350 ms (740.741 Hz),
43147,2.157 s,Timing,Times,Time,2.850 ms (350.877 Hz),
43204,2.160 s,Timing,Times,Time,1.350 ms (740.741 Hz),
43231,2.162 s,Timing,Times,Time,1.100 ms (909.091 Hz),
43253,2.163 s,Timing,Times,Time,1.350 ms (740.741 Hz),
43280,2.164 s,Timing,Times,Time,2.950 ms (338.983 Hz),
43339,2.167 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43365,2.168 s,Timing,Times,Time,15.700 ms (63.694 Hz),
43679,2.184 s,Timing,Times,Time,2.700 ms (370.370 Hz),
43733,2.187 s,Timing,Times,Time,2.600 ms (384.615 Hz),
43785,2.189 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43811,2.191 s,Timing,Times,Time,2.950 ms (338.983 Hz),
43870,2.193 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43896,2.195 s,Timing,Times,Time,1.100 ms (909.091 Hz),
43918,2.196 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43944,2.197 s,Timing,Times,Time,1.150 ms (869.565 Hz),
43967,2.198 s,Timing,Times,Time,1.300 ms (769.231 Hz),
43993,2.200 s,Timing,Times,Time,2.900 ms (344.828 Hz),
44051,2.203 s,Timing,Times,Time,1.300 ms (769.231 Hz),
44077,2.204 s,Timing,Times,Time,2.900 ms (344.828 Hz),
44135,2.207 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44162,2.208 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44184,2.209 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44211,2.211 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44233,2.212 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44260,2.213 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44282,2.214 s,Timing,Times,Time,1.300 ms (769.231 Hz),
44308,2.215 s,Timing,Times,Time,1.150 ms (869.565 Hz),
44331,2.217 s,Timing,Times,Time,1.300 ms (769.231 Hz),
44357,2.218 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44379,2.219 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44406,2.220 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44428,2.221 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44455,2.223 s,Timing,Times,Time,2.900 ms (344.828 Hz),
44513,2.226 s,Timing,Times,Time,1.300 ms (769.231 Hz),
44539,2.227 s,Timing,Times,Time,1.200 ms (833.333 Hz),
44563,2.228 s,Timing,Times,Time,1.300 ms (769.231 Hz),
44589,2.229 s,Timing,Times,Time,2.900 ms (344.828 Hz),
44647,2.232 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44674,2.234 s,Timing,Times,Time,1.100 ms (909.091 Hz),
44696,2.235 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44723,2.236 s,Timing,Times,Time,2.850 ms (350.877 Hz),
44780,2.239 s,Timing,Times,Time,1.350 ms (740.741 Hz),
44807,2.240 s,Timing,Times,Time,63.100 ms (15.848 Hz),
46069,2.303 s,Timing,Times,Time,2.700 ms (370.370 Hz),
46123,2.306 s,Timing,Times,Time,2.600 ms (384.615 Hz),
46175,2.309 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46201,2.310 s,Timing,Times,Time,2.950 ms (338.983 Hz),
46260,2.313 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46286,2.314 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46309,2.315 s,Timing,Times,Time,1.250 ms (800.000 Hz),
46334,2.317 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46357,2.318 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46383,2.319 s,Timing,Times,Time,2.900 ms (344.828 Hz),
46441,2.322 s,Timing,Times,Time,1.350 ms (740.741 Hz),
46468,2.323 s,Timing,Times,Time,2.850 ms (350.877 Hz),
46525,2.326 s,Timing,Times,Time,1.350 ms (740.741 Hz),
46552,2.328 s,Timing,Times,Time,1.100 ms (909.091 Hz),
46574,2.329 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46600,2.330 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46623,2.331 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46649,2.332 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46672,2.334 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46698,2.335 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46721,2.336 s,Timing,Times,Time,1.250 ms (800.000 Hz),
46746,2.337 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46769,2.338 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46795,2.340 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46818,2.341 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46844,2.342 s,Timing,Times,Time,2.900 ms (344.828 Hz),
46902,2.345 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46928,2.346 s,Timing,Times,Time,1.150 ms (869.565 Hz),
46951,2.348 s,Timing,Times,Time,1.300 ms (769.231 Hz),
46977,2.349 s,Timing,Times,Time,2.900 ms (344.828 Hz),
47035,2.352 s,Timing,Times,Time,1.300 ms (769.231 Hz),
47061,2.353 s,Timing,Times,Time,1.150 ms (869.565 Hz),
47084,2.354 s,Timing,Times,Time,1.300 ms (769.231 Hz),
47110,2.356 s,Timing,Times,Time,3.000 ms (333.333 Hz),
47170,2.358 s,Timing,Times,Time,1.300 ms (769.231 Hz),
47196,2.360 s,Timing,Times,Time,72.200 ms (13.850 Hz),
48640,2.432 s,Timing,Times,Time,2.700 ms (370.370 Hz),
48694,2.435 s,Timing,Times,Time,2.600 ms (384.615 Hz),
48746,2.437 s,Timing,Times,Time,1.300 ms (769.231 Hz),
48772,2.439 s,Timing,Times,Time,2.900 ms (344.828 Hz),
48830,2.442 s,Timing,Times,Time,1.300 ms (769.231 Hz),
48856,2.443 s,Timing,Times,Time,1.150 ms (869.565 Hz),
48879,2.444 s,Timing,Times,Time,1.300 ms (769.231 Hz),
48905,2.445 s,Timing,Times,Time,1.150 ms (869.565 Hz),
48928,2.446 s,Timing,Times,Time,1.300 ms (769.231 Hz),
48954,2.448 s,Timing,Times,Time,2.900 ms (344.828 Hz),
49012,2.451 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49038,2.452 s,Timing,Times,Time,2.900 ms (344.828 Hz),
49096,2.455 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49122,2.456 s,Timing,Times,Time,1.150 ms (869.565 Hz),
49145,2.457 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49171,2.459 s,Timing,Times,Time,1.150 ms (869.565 Hz),
49194,2.460 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49220,2.461 s,Timing,Times,Time,1.100 ms (909.091 Hz),
49242,2.462 s,Timing,Times,Time,1.350 ms (740.741 Hz),
49269,2.463 s,Timing,Times,Time,1.100 ms (909.091 Hz),
49291,2.465 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49317,2.466 s,Timing,Times,Time,1.150 ms (869.565 Hz),
49340,2.467 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49366,2.468 s,Timing,Times,Time,1.150 ms (869.565 Hz),
49389,2.469 s,Timing,Times,Time,1.250 ms (800.000 Hz),
49414,2.471 s,Timing,Times,Time,2.950 ms (338.983 Hz),
49473,2.474 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49499,2.475 s,Timing,Times,Time,1.100 ms (909.091 Hz),
49521,2.476 s,Timing,Times,Time,1.350 ms (740.741 Hz),
49548,2.477 s,Timing,Times,Time,2.900 ms (344.828 Hz),
49606,2.480 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49632,2.482 s,Timing,Times,Time,1.150 ms (869.565 Hz),
49655,2.483 s,Timing,Times,Time,1.400 ms (714.286 Hz),
49683,2.484 s,Timing,Times,Time,2.900 ms (344.828 Hz),
49741,2.487 s,Timing,Times,Time,1.300 ms (769.231 Hz),
49767,2.488 s,Timing,Times,Time,15.700 ms (63.694 Hz),
50081,2.504 s,Timing,Times,Time,2.700 ms (370.370 Hz),
50135,2.507 s,Timing,Times,Time,2.600 ms (384.615 Hz),
50187,2.509 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50213,2.511 s,Timing,Times,Time,2.900 ms (344.828 Hz),
50271,2.514 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50297,2.515 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50320,2.516 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50346,2.517 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50369,2.518 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50395,2.520 s,Timing,Times,Time,2.900 ms (344.828 Hz),
50453,2.523 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50479,2.524 s,Timing,Times,Time,2.950 ms (338.983 Hz),
50538,2.527 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50564,2.528 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50587,2.529 s,Timing,Times,Time,1.250 ms (800.000 Hz),
50612,2.531 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50635,2.532 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50661,2.533 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50684,2.534 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50710,2.535 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50733,2.537 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50759,2.538 s,Timing,Times,Time,1.100 ms (909.091 Hz),
50781,2.539 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50807,2.540 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50830,2.542 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50856,2.543 s,Timing,Times,Time,2.900 ms (344.828 Hz),
50914,2.546 s,Timing,Times,Time,1.550 ms (645.161 Hz),
50945,2.547 s,Timing,Times,Time,1.150 ms (869.565 Hz),
50968,2.548 s,Timing,Times,Time,1.300 ms (769.231 Hz),
50994,2.550 s,Timing,Times,Time,2.900 ms (344.828 Hz),
51052,2.553 s,Timing,Times,Time,1.300 ms (769.231 Hz),
51078,2.554 s,Timing,Times,Time,1.150 ms (869.565 Hz),
51101,2.555 s,Timing,Times,Time,1.250 ms (800.000 Hz),
51126,2.556 s,Timing,Times,Time,2.950 ms (338.983 Hz),
51185,2.559 s,Timing,Times,Time,1.250 ms (800.000 Hz),
51210,2.561 s,Timing,Times,Time,63.250 ms (15.810 Hz),
52475,2.624 s,Timing,Times,Time,2.700 ms (370.370 Hz),
52529,2.626 s,Timing,Times,Time,2.550 ms (392.157 Hz),
52580,2.629 s,Timing,Times,Time,1.300 ms (769.231 Hz),
52606,2.630 s,Timing,Times,Time,2.950 ms (338.983 Hz),
52665,2.633 s,Timing,Times,Time,1.250 ms (800.000 Hz),
52690,2.635 s,Timing,Times,Time,1.200 ms (833.333 Hz),
52714,2.636 s,Timing,Times,Time,1.300 ms (769.231 Hz),
52740,2.637 s,Timing,Times,Time,1.150 ms (869.565 Hz),
52763,2.638 s,Timing,Times,Time,1.250 ms (800.000 Hz),
52788,2.639 s,Timing,Times,Time,2.950 ms (338.983 Hz),
52847,2.642 s,Timing,Times,Time,1.250 ms (800.000 Hz),
52872,2.644 s,Timing,Times,Time,3.000 ms (333.333 Hz),
52932,2.647 s,Timing,Times,Time,1.200 ms (833.333 Hz),
52956,2.648 s,Timing,Times,Time,1.200 ms (833.333 Hz),
52980,2.649 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53005,2.650 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53029,2.651 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53054,2.653 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53078,2.654 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53103,2.655 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53127,2.656 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53152,2.658 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53176,2.659 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53200,2.660 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53224,2.661 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53249,2.662 s,Timing,Times,Time,2.950 ms (338.983 Hz),
53308,2.665 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53333,2.667 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53357,2.668 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53382,2.669 s,Timing,Times,Time,2.950 ms (338.983 Hz),
53441,2.672 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53466,2.673 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53490,2.675 s,Timing,Times,Time,1.250 ms (800.000 Hz),
53515,2.676 s,Timing,Times,Time,3.000 ms (333.333 Hz),
53575,2.679 s,Timing,Times,Time,1.200 ms (833.333 Hz),
53599,2.680 s,Timing,Times,Time,71.750 ms (13.937 Hz),
55034,2.752 s,Timing,Times,Time,2.650 ms (377.358 Hz),
55087,2.754 s,Timing,Times,Time,2.700 ms (370.370 Hz),
55141,2.757 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55165,2.758 s,Timing,Times,Time,3.000 ms (333.333 Hz),
55225,2.761 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55250,2.763 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55274,2.764 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55299,2.765 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55323,2.766 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55347,2.767 s,Timing,Times,Time,3.000 ms (333.333 Hz),
55407,2.770 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55431,2.772 s,Timing,Times,Time,3.000 ms (333.333 Hz),
55491,2.775 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55516,2.776 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55540,2.777 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55564,2.778 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55588,2.779 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55613,2.781 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55637,2.782 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55662,2.783 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55686,2.784 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55711,2.786 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55735,2.787 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55760,2.788 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55784,2.789 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55808,2.790 s,Timing,Times,Time,3.000 ms (333.333 Hz),
55868,2.793 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55892,2.795 s,Timing,Times,Time,1.200 ms (833.333 Hz),
55916,2.796 s,Timing,Times,Time,1.250 ms (800.000 Hz),
55941,2.797 s,Timing,Times,Time,3.000 ms (333.333 Hz),
56001,2.800 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56025,2.801 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56049,2.802 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56074,2.804 s,Timing,Times,Time,3.050 ms (327.869 Hz),
56135,2.807 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56160,2.808 s,Timing,Times,Time,16.250 ms (61.538 Hz),
56485,2.824 s,Timing,Times,Time,2.600 ms (384.615 Hz),
56537,2.827 s,Timing,Times,Time,2.650 ms (377.358 Hz),
56590,2.829 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56615,2.831 s,Timing,Times,Time,3.000 ms (333.333 Hz),
56675,2.834 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56699,2.835 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56724,2.836 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56748,2.837 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56772,2.839 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56797,2.840 s,Timing,Times,Time,2.950 ms (338.983 Hz),
56856,2.843 s,Timing,Times,Time,1.250 ms (800.000 Hz),
56881,2.844 s,Timing,Times,Time,3.000 ms (333.333 Hz),
56941,2.847 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56965,2.848 s,Timing,Times,Time,1.200 ms (833.333 Hz),
56989,2.849 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57014,2.851 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57038,2.852 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57063,2.853 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57087,2.854 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57112,2.856 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57136,2.857 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57160,2.858 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57185,2.859 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57209,2.860 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57233,2.862 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57258,2.863 s,Timing,Times,Time,2.950 ms (338.983 Hz),
57317,2.866 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57342,2.867 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57367,2.868 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57391,2.870 s,Timing,Times,Time,3.000 ms (333.333 Hz),
57451,2.873 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57476,2.874 s,Timing,Times,Time,1.200 ms (833.333 Hz),
57500,2.875 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57525,2.876 s,Timing,Times,Time,2.950 ms (338.983 Hz),
57584,2.879 s,Timing,Times,Time,1.250 ms (800.000 Hz),
57609,2.880 s,Timing,Times,Time,63.850 ms (15.662 Hz),
58886,2.944 s,Timing,Times,Time,2.650 ms (377.358 Hz),
58939,2.947 s,Timing,Times,Time,2.650 ms (377.358 Hz),
58992,2.950 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59017,2.951 s,Timing,Times,Time,2.950 ms (338.983 Hz),
59076,2.954 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59101,2.955 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59125,2.956 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59150,2.958 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59174,2.959 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59199,2.960 s,Timing,Times,Time,2.950 ms (338.983 Hz),
59258,2.963 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59283,2.964 s,Timing,Times,Time,2.950 ms (338.983 Hz),
59342,2.967 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59367,2.968 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59391,2.970 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59416,2.971 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59440,2.972 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59464,2.973 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59488,2.974 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59513,2.976 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59537,2.977 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59562,2.978 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59586,2.979 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59611,2.981 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59635,2.982 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59660,2.983 s,Timing,Times,Time,2.950 ms (338.983 Hz),
59719,2.986 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59744,2.987 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59768,2.988 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59792,2.990 s,Timing,Times,Time,3.000 ms (333.333 Hz),
59852,2.993 s,Timing,Times,Time,1.200 ms (833.333 Hz),
59876,2.994 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59901,2.995 s,Timing,Times,Time,1.250 ms (800.000 Hz),
59926,2.996 s,Timing,Times,Time,3.000 ms (333.333 Hz),
59986,2.999 s,Timing,Times,Time,1.250 ms (800.000 Hz),
60011,3.001 s,Timing,Times,Time,73.100 ms (13.680 Hz),
61473,3.074 s,Timing,Times,Time,2.600 ms (384.615 Hz),
61525,3.076 s,Timing,Times,Time,2.700 ms (370.370 Hz),
