"Sample","Time","Decoder","Ann Row","Ann Class","Value",
"40878","2.044 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"40901","2.045 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"40924","2.046 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"40981","2.049 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"41005","2.050 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"41062","2.053 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"41086","2.054 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"41108","2.055 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"41132","2.057 s","Timing","Times","Time","57.250 ms (17.467 Hz)",
"42277","2.114 s","Timing","Times","Time","2.600 ms (384.615 Hz)",
"42329","2.116 s","Timing","Times","Time","2.600 ms (384.615 Hz)",
"42381","2.119 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"42404","2.120 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"42461","2.123 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42485","2.124 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"42507","2.125 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42531","2.127 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"42553","2.128 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42577","2.129 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"42634","2.132 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42658","2.133 s","Timing","Times","Time","2.850 ms (350.877 Hz)",
"42715","2.136 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"42738","2.137 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"42761","2.138 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"42784","2.139 s","Timing","Times","Time","1.150 ms (869.565 Hz)",
"42807","2.140 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42831","2.142 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"42853","2.143 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42877","2.144 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"42899","2.145 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42923","2.146 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
"42945","2.147 s","Timing","Times","Time","1.200 ms (833.333 Hz)",
"42969","2.148 s","Timing","Times","Time","1.100 ms (909.091 Hz)",
